rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
102,lexical,151.1011011011011,60380,93.61055568306283,115.6026502723762,1.4813833441284423,24.94269903719524
103,lexical,151.1986986986987,60419,93.6146800202475,115.63434867998964,1.4679485310553273,24.897634844079864
104,lexical,151.2962962962963,60458,93.61879903641096,115.6660232696134,1.4547720797720798,24.853246389539706
105,lexical,151.3938938938939,60497,93.62291274184396,115.69767406811529,1.4418466085132753,24.80951755415699
106,lexical,151.48898898898898,60535,93.62691586922168,115.72849044936561,1.4291414055564997,24.766259272300566
107,lexical,151.58408408408408,60573,93.6309139739378,115.75928429415842,1.4166736830288231,24.72363090200232
108,morphological,151.6791791791792,60611,93.63490706543917,115.79005562723661,1.404436844251659,24.68161784928594
109,lexical,151.77177177177177,60648,93.6387902674999,115.81999558103433,1.3924015758878143,24.640033904600546
110,morphological,151.86436436436438,60685,93.64266873433853,115.84991423855216,1.3805851305851307,24.599038393738297
111,morphological,151.95695695695696,60722,93.64654247461107,115.87981162253152,1.3689815942068195,24.558618065479326
112,lexical,152.04704704704704,60758,93.65030699073922,115.90888057183915,1.35756292006292,24.518589338712374
113,morphological,152.12962962962962,60791,93.65375388039897,115.93550945374017,1.3462799082268109,24.478600446533374
114,morphological,152.2047047047047,60821,93.65688417065378,115.95970288782107,1.3351289886377606,24.438643114547773
115,morphological,152.26226226226225,60844,93.65928196935333,115.97824175243191,1.3240196718457586,24.398031191123525
