rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
56,syntactic,123.17783820936558,41219,93.73207020722344,106.4563058764471,2.199604253738671,26.330684135367118
57,lexical,123.4946059827272,41325,93.74814765569371,106.58482607544045,2.1665720347846875,26.24955597175028
58,lexical,123.79942025520724,41427,93.76354073120291,106.70816329185284,2.1344727630208142,26.16975681028722
59,lexical,124.1012461524669,41528,93.77870838642706,106.82997064098318,2.103410951736727,26.092081166467327
60,syntactic,124.40008367450618,41628,93.79365335523067,106.9502588329393,2.073334727908436,26.01642919891603
61,lexical,124.69593282132504,41727,93.80837831311963,107.06903840458122,2.044195620021722,25.942707073593734
62,syntactic,124.98879359292353,41825,93.82288587857843,107.18631972199965,2.015948283756831,25.87082651192318
63,syntactic,125.28165436452201,41923,93.83732561771684,107.30330522242139,1.9885976883257461,25.800991052563692
64,syntactic,125.5715267609001,42020,93.85155168661453,107.41880678687745,1.962055105639064,25.73283211204384
65,lexical,125.8195619041927,42103,93.86367246684424,107.51740962217,1.9356855677568108,25.66259423328202
66,lexical,126.06759704748528,42186,93.87574555235251,107.6158025329107,1.91011510678008,25.594213959092798
67,lexical,126.30965544033708,42267,93.8874820042005,107.71162277346487,1.8852187379154788,25.52705914989421
68,morphological,126.54274870752772,42345,93.89874133596747,107.80370633936475,1.8609227751107018,25.460792311746264
69,lexical,126.76388847383677,42419,93.90938498954579,107.89089787474177,1.837157803968649,25.395085019019135
70,morphological,126.98502824014584,42493,93.91999157205994,107.97792455989551,1.8140718320020834,25.330995447596674
71,lexical,127.20019125601411,42565,93.93027609236563,108.06244138991245,1.7915519895213254,25.267916265292808
72,lexical,127.41535427188238,42637,93.94052587826401,108.1468030318148,1.7696576982205885,25.206345501046865
73,lexical,127.62752891253025,42708,93.95059946313438,108.22984143093467,1.7483223138702775,25.145958317828956
74,lexical,127.83671517795774,42778,93.9604984307715,108.31156334599456,1.72752317808051,25.086707941687923
75,lexical,128.03693631772404,42845,93.96994286081323,108.3896466124756,1.7071591509029873,25.0280121392349
76,lexical,128.23416908226997,42911,93.9792174936856,108.46643446645271,1.6872916984509208,24.970371352445508
77,morphological,128.41347159549352,42971,93.98762425523127,108.53612992741667,1.6677074233180977,24.912413072573163
78,morphological,128.5927741087171,43031,93.9960075729484,108.60571927866418,1.6486253090861165,24.855707848153997
79,morphological,128.77207662194064,43091,94.00436754476672,108.67520276258017,1.630026286353679,24.80021501984047
80,morphological,128.95137913516422,43151,94.01270426807126,108.74458062081051,1.6118922391895527,24.74589574103658
81,lexical,129.12769327316738,43210,94.02087946937151,108.81269941530807,1.5941690527551529,24.69245107522118
82,lexical,129.30101903595016,43268,94.02889437624903,108.87956455016116,1.576841695560368,24.63984882325336
83,morphological,129.47434479873291,43326,94.03688782420585,108.94633164580786,1.559931865044975,24.588317818567635
84,morphological,129.6476705615157,43384,94.04485989930718,109.01300091792456,1.5434246495418535,24.53782541644841
85,morphological,129.82099632429848,43442,94.05281068715857,109.07957258155429,1.5273058391093939,24.48834033962724
86,morphological,129.99432208708126,43500,94.06074027290903,109.14604685110906,1.511561884733503,24.439832605421092
87,lexical,130.16465947464363,43557,94.06851256678704,109.21128032992122,1.4961455112028004,24.39201803553589
88,lexical,130.32902011176523,43612,94.07599288891917,109.2741361282944,1.4810115921791505,24.344617636027255
89,morphological,130.49338074888684,43667,94.08345436763558,109.33690490914871,1.4662177612234475,24.298117680413778
90,lexical,130.65475301078803,43721,94.09076191925031,109.3984479555319,1.4517194778976448,24.25224013239244
91,morphological,130.81612527268925,43775,94.09805144195414,109.45990746474095,1.4375398381614204,24.207214822099328
92,lexical,130.97450915937006,43828,94.10518850669762,109.52014776828848,1.4236359691235876,24.162767509841704
93,lexical,131.12691629561007,43879,94.11203997063613,109.57803918298526,1.4099668418882803,24.118628535970956
94,morphological,131.2763350566297,43929,94.11874164837675,109.63472356507098,1.3965567559215926,24.07503017204708
95,lexical,131.42276544242895,43978,94.12529450797086,109.69020531624993,1.3833975309729363,24.031953898980472
96,lexical,131.5691958282282,44027,94.13183278151006,109.74561894722497,1.3705124565440439,23.98962895424888
97,lexical,131.70666108836625,44073,94.13795752210066,109.7975780268577,1.3578006297769716,23.947297017403034
98,lexical,131.84412634850432,44119,94.14406949095725,109.84947728637711,1.3453482280459623,23.905682739299966
