rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
102,morphological,102.70320918247833,21922,94.0356524803587,98.17850124447902,1.0068942076713563,21.183223764283365
103,lexical,102.81564769266807,21946,94.04217505123593,98.23340524190073,0.9982101717734764,21.15097703340637
104,morphological,102.92808620285781,21970,94.04868337161692,98.28825003325147,0.9896931365659405,21.119271037606648
105,morphological,103.04052471304755,21994,94.05517748815238,98.3430357143428,0.9813383306004528,21.088092656449202
106,lexical,103.14827828531271,22017,94.06138773104527,98.39548328001105,0.9730969649557804,21.056941472871575
107,lexical,103.25603185757788,22040,94.06758501245116,98.44787673042457,0.9650096435287653,21.026295922699195
108,lexical,103.36378542984305,22063,94.07376937290593,98.50021614937667,0.9570720873133616,20.996144098052532
109,morphological,103.47153900210822,22086,94.07994085277659,98.55250162048736,0.949280174331268,20.966474477310825
110,lexical,103.57460763644882,22108,94.08583199178685,98.602463406705,0.9415873421495347,20.936793945865116
111,lexical,103.6776762707894,22130,94.09171141773265,98.65237598344842,0.9340331195566614,20.9075764717458
112,lexical,103.77605996720544,22151,94.09731270256077,98.69997396841123,0.9265719639929058,20.878332337729677
113,lexical,103.87444366362146,22172,94.10290337698103,98.74752724523309,0.9192428642798359,20.849533295782212
114,morphological,103.97282736003748,22193,94.10848347111357,98.79503587693591,0.9120423452634867,20.821169450745117
115,lexical,104.06652611852893,22213,94.11378803738458,98.84024074359792,0.9049263140741646,20.79275595286298
116,lexical,104.16022487702038,22233,94.11908306006494,98.88540522711523,0.8979329730777619,20.764761342408793
117,lexical,104.25392363551182,22253,94.1243685648867,98.93052938162914,0.8910591763718959,20.737176562516904
118,lexical,104.34762239400328,22273,94.1296445774895,98.97561326118394,0.8843018846949431,20.709992826894744
119,lexical,104.44132115249472,22293,94.13491112342098,99.02065691972726,0.8776581609453338,20.68320160948949
120,lexical,104.53501991098618,22313,94.14016822813713,99.06566041111014,0.8711251659248849,20.656794634633773
121,morphological,104.62871866947764,22333,94.14541591700281,99.11062378908743,0.8647001542932036,20.63076386764466
122,lexical,104.71773249004451,22352,94.15039252301466,99.1533018919981,0.8583420695905288,20.604634937001407
123,lexical,104.80674631061139,22371,94.15536067562576,99.19594388691344,0.8520873683789544,20.578869208538126
124,morphological,104.89576013117826,22390,94.16032039635658,99.23854981968113,0.845933549444986,20.55345928600078
125,morphological,104.98477395174514,22409,94.16527170665464,99.28111973607102,0.8398781916139612,20.5283979813849
126,morphological,105.07378777231202,22428,94.17021462789475,99.32365368177545,0.8339189505739049,20.50367830743452
127,lexical,105.15811665495433,22446,94.17488967630864,99.36391585938281,0.8280166665744435,20.47883266480569
128,lexical,105.24244553759662,22464,94.17955723265776,99.40414583271217,0.8222066057624736,20.454317484250453
129,lexical,105.32677442023893,22482,94.18421731493744,99.44434364042242,0.816486623412705,20.430126309864086
130,lexical,105.41110330288123,22500,94.1888699410855,99.48450932111051,0.8108546407913941,20.406252860302075
131,lexical,105.49543218552354,22518,94.19351512898231,99.52464291331154,0.8053086426375843,20.382691022738506
132,lexical,105.57976106816585,22536,94.19815289645118,99.56474445549891,0.7998466747588322,20.3594348470787
