rule_count,rule_type,coverage_pct,coverage_events,accuracy_pct,f1_score,efficiency,weighted_f1
51,lexical,73.34270320918247,15655,91.64800853876868,81.47989203464968,1.4380922197878916,20.621327824319206
52,lexical,73.46919653314593,15682,91.6623883225624,81.56358492231938,1.4128691640989604,20.54347304889893
53,lexical,73.59100491918483,15708,91.67618880025616,81.64406630422681,1.3885095267770722,20.467383511986498
54,lexical,73.70812836729912,15733,91.68941547539717,81.72134904507087,1.364965340135169,20.392950939598524
55,lexical,73.82525181541345,15758,91.70260018241044,81.79853080777767,1.34227730573479,20.3208407841847
56,lexical,73.93769032560319,15782,91.71521820266277,81.87253048390033,1.3203158986714854,20.250183601493408
57,lexical,74.04544389786835,15805,91.72727451277594,81.94335984785305,1.2990428754011991,20.180891502483078
58,lexical,74.15319747013352,15828,91.73929578433307,82.01410422630411,1.2785034046574746,20.113636074362052
59,lexical,74.26095104239869,15851,91.75128216985829,82.0847637725784,1.2586601871592997,20.04832825501843
60,lexical,74.36401967673928,15873,91.76271490420359,82.15227192589393,1.2394003279456547,19.98413832199023
61,lexical,74.46708831107988,15895,91.77411599084138,82.21970273686583,1.2207719395258996,19.92174110801762
62,lexical,74.5654720074959,15916,91.78496944423371,82.2839964844796,1.202668903346708,19.860323624123353
63,lexical,74.66385570391192,15937,91.7957942946868,82.3482199980857,1.1851405667287607,19.800561436211932
64,lexical,74.75755446240338,15957,91.80607718709179,82.40932005776693,1.1680867884750528,19.741656614391516
65,lexical,74.85125322089482,15977,91.8163343352584,82.47035661720703,1.1515577418599203,19.684284671466344
66,lexical,74.94495197938627,15997,91.82656583574568,82.53132977563489,1.1355295754452466,19.628386007343682
67,lexical,75.03865073787772,16017,91.83677178463032,82.59223963207121,1.1199798617593688,19.573904209430545
68,lexical,75.13234949636917,16037,91.84695227750974,82.65308628532901,1.1048874925936643,19.520785836536444
69,lexical,75.22604825486063,16057,91.85710740950512,82.7138698340143,1.0902325834037772,19.46898022042161
70,lexical,75.31506207542749,16076,91.86673138059366,82.77155584428077,1.0759294582203927,19.41772739963098
71,lexical,75.40407589599438,16095,91.87633262966285,82.82918507567058,1.0620292379717517,19.367699691910325
72,lexical,75.48840477863669,16113,91.88540766303132,82.88372889079454,1.048450066369954,19.318147631436357
73,lexical,75.57273366127899,16131,91.89446244339618,82.93822189320466,1.0352429268668355,19.26974153438305
74,lexical,75.6570625439213,16149,91.90349703848064,82.99266415407304,1.0223927370800177,19.222441839242617
75,lexical,75.7413914265636,16167,91.9125115157063,83.04705574443801,1.009885219020848,19.176210867544956
76,lexical,75.8257203092059,16185,91.92150594219484,83.1013967352044,0.9977068461737619,19.131012709989562
77,lexical,75.9100491918482,16203,91.93048038476971,83.15568719714385,0.9858447946993273,19.08681312088717
78,lexical,75.99437807449051,16221,91.93943490995768,83.20992720089512,0.974286898390904,19.043579420203905
79,lexical,76.07870695713281,16239,91.94836958399063,83.26411681696447,0.963021607052314,19.00128040256906
80,lexical,76.16303583977513,16257,91.95728447280702,83.31825611572592,0.9520379479971892,18.959886252668777
