feature_id,canonical_value,headline_value,transformation,count
DEP-DIST-DIFF,2.83,1.89,2.83→1.89,2
DEP-DIST-DIFF,2.54,1.82,2.54→1.82,2
DEP-DIST-DIFF,2.79,1.90,2.79→1.90,2
DEP-DIST-DIFF,2.40,1.88,2.40→1.88,2
DEP-DIST-DIFF,2.45,2.00,2.45→2.00,2
DEP-DIST-DIFF,2.88,1.91,2.88→1.91,2
DEP-DIST-DIFF,3.31,2.36,3.31→2.36,2
DEP-DIST-DIFF,2.47,1.85,2.47→1.85,2
DEP-DIST-DIFF,2.44,1.88,2.44→1.88,2
DEP-DIST-DIFF,2.27,1.50,2.27→1.50,2
DEP-DIST-DIFF,3.40,2.36,3.40→2.36,2
DEP-DIST-DIFF,3.11,2.00,3.11→2.00,2
DEP-DIST-DIFF,2.82,2.50,2.82→2.50,2
DEP-DIST-DIFF,2.69,2.08,2.69→2.08,2
DEP-DIST-DIFF,2.65,2.09,2.65→2.09,2
DEP-DIST-DIFF,3.00,2.09,3.00→2.09,2
DEP-DIST-DIFF,2.80,1.89,2.80→1.89,2
DEP-DIST-DIFF,2.94,2.20,2.94→2.20,2
DEP-DIST-DIFF,3.00,1.67,3.00→1.67,2
DEP-DIST-DIFF,2.50,1.82,2.50→1.82,2
DEP-DIST-DIFF,2.31,1.60,2.31→1.60,2
DEP-DIST-DIFF,2.53,1.60,2.53→1.60,2
DEP-DIST-DIFF,2.50,2.36,2.50→2.36,2
DEP-DIST-DIFF,2.79,1.89,2.79→1.89,2
DEP-DIST-DIFF,2.77,1.80,2.77→1.80,2
DEP-DIST-DIFF,2.85,2.00,2.85→2.00,2
DEP-DIST-DIFF,3.36,2.64,3.36→2.64,2
DEP-DIST-DIFF,2.50,2.50,2.50→2.50,2
DEP-DIST-DIFF,2.31,1.70,2.31→1.70,2
DEP-DIST-DIFF,2.67,1.62,2.67→1.62,2
DEP-DIST-DIFF,2.84,2.00,2.84→2.00,2
DEP-DIST-DIFF,2.71,1.92,2.71→1.92,2
DEP-DIST-DIFF,3.12,1.70,3.12→1.70,2
DEP-DIST-DIFF,2.36,1.78,2.36→1.78,2
DEP-DIST-DIFF,3.21,2.18,3.21→2.18,2
DEP-DIST-DIFF,3.14,2.27,3.14→2.27,2
DEP-DIST-DIFF,3.19,2.18,3.19→2.18,2
DEP-DIST-DIFF,2.89,2.15,2.89→2.15,2
DEP-DIST-DIFF,2.71,1.91,2.71→1.91,2
DEP-DIST-DIFF,3.07,2.17,3.07→2.17,2
DEP-DIST-DIFF,1.91,1.29,1.91→1.29,2
DEP-DIST-DIFF,2.50,1.71,2.50→1.71,2
DEP-DIST-DIFF,2.69,1.90,2.69→1.90,2
DEP-DIST-DIFF,2.60,1.82,2.60→1.82,2
DEP-DIST-DIFF,3.12,2.08,3.12→2.08,2
DEP-DIST-DIFF,2.86,2.10,2.86→2.10,2
DEP-DIST-DIFF,3.28,1.92,3.28→1.92,2
DEP-DIST-DIFF,3.00,2.10,3.00→2.10,2
DEP-DIST-DIFF,2.64,1.75,2.64→1.75,2
DEP-DIST-DIFF,2.50,2.33,2.50→2.33,2
DEP-DIST-DIFF,2.18,1.62,2.18→1.62,2
DEP-DIST-DIFF,2.50,1.83,2.50→1.83,2
DEP-DIST-DIFF,3.00,1.82,3.00→1.82,2
DEP-DIST-DIFF,3.00,2.22,3.00→2.22,2
DEP-DIST-DIFF,3.50,2.82,3.50→2.82,2
DEP-DIST-DIFF,2.45,1.75,2.45→1.75,2
DEP-DIST-DIFF,2.87,2.00,2.87→2.00,2
DEP-DIST-DIFF,3.07,2.25,3.07→2.25,2
DEP-DIST-DIFF,2.67,2.33,2.67→2.33,2
DEP-DIST-DIFF,3.71,2.25,3.71→2.25,1
DEP-DIST-DIFF,3.08,2.18,3.08→2.18,1
DEP-DIST-DIFF,2.73,1.64,2.73→1.64,1
DEP-DIST-DIFF,2.89,2.33,2.89→2.33,1
DEP-DIST-DIFF,2.58,2.10,2.58→2.10,1
DEP-DIST-DIFF,2.56,2.11,2.56→2.11,1
DEP-DIST-DIFF,1.50,1.00,1.50→1.00,1
DEP-DIST-DIFF,3.88,3.08,3.88→3.08,1
DEP-DIST-DIFF,2.87,3.00,2.87→3.00,1
DEP-DIST-DIFF,2.00,1.33,2.00→1.33,1
DEP-DIST-DIFF,2.83,1.92,2.83→1.92,1
DEP-DIST-DIFF,3.25,1.57,3.25→1.57,1
DEP-DIST-DIFF,2.92,2.92,2.92→2.92,1
DEP-DIST-DIFF,2.08,1.43,2.08→1.43,1
DEP-DIST-DIFF,3.46,2.11,3.46→2.11,1
DEP-DIST-DIFF,3.27,2.33,3.27→2.33,1
DEP-DIST-DIFF,4.09,1.92,4.09→1.92,1
DEP-DIST-DIFF,2.23,1.40,2.23→1.40,1
DEP-DIST-DIFF,2.62,2.25,2.62→2.25,1
DEP-DIST-DIFF,2.41,2.00,2.41→2.00,1
DEP-DIST-DIFF,2.69,1.88,2.69→1.88,1
DEP-DIST-DIFF,4.60,2.43,4.60→2.43,1
DEP-DIST-DIFF,3.30,2.43,3.30→2.43,1
DEP-DIST-DIFF,2.44,1.70,2.44→1.70,1
DEP-DIST-DIFF,3.74,2.08,3.74→2.08,1
DEP-DIST-DIFF,3.08,2.55,3.08→2.55,1
DEP-DIST-DIFF,3.38,2.88,3.38→2.88,1
DEP-DIST-DIFF,3.55,2.40,3.55→2.40,1
DEP-DIST-DIFF,3.13,2.00,3.13→2.00,1
DEP-DIST-DIFF,2.23,2.00,2.23→2.00,1
DEP-DIST-DIFF,2.60,2.08,2.60→2.08,1
DEP-DIST-DIFF,3.31,2.17,3.31→2.17,1
DEP-DIST-DIFF,2.67,1.67,2.67→1.67,1
DEP-DIST-DIFF,3.24,2.08,3.24→2.08,1
DEP-DIST-DIFF,3.23,2.80,3.23→2.80,1
DEP-DIST-DIFF,2.82,1.89,2.82→1.89,1
DEP-DIST-DIFF,3.94,2.23,3.94→2.23,1
DEP-DIST-DIFF,3.07,2.73,3.07→2.73,1
DEP-DIST-DIFF,3.47,2.23,3.47→2.23,1
DEP-DIST-DIFF,3.18,2.19,3.18→2.19,1
DEP-DIST-DIFF,2.35,1.62,2.35→1.62,1
DEP-DIST-DIFF,2.00,2.00,2.00→2.00,1
DEP-DIST-DIFF,3.35,2.73,3.35→2.73,1
DEP-DIST-DIFF,3.47,2.45,3.47→2.45,1
DEP-DIST-DIFF,3.35,1.83,3.35→1.83,1
DEP-DIST-DIFF,2.33,1.50,2.33→1.50,1
DEP-DIST-DIFF,3.37,2.81,3.37→2.81,1
DEP-DIST-DIFF,2.25,2.08,2.25→2.08,1
DEP-DIST-DIFF,2.29,1.80,2.29→1.80,1
DEP-DIST-DIFF,3.00,2.60,3.00→2.60,1
DEP-DIST-DIFF,3.20,2.18,3.20→2.18,1
DEP-DIST-DIFF,2.79,1.64,2.79→1.64,1
DEP-DIST-DIFF,2.22,2.14,2.22→2.14,1
DEP-DIST-DIFF,3.16,1.92,3.16→1.92,1
DEP-DIST-DIFF,3.28,1.82,3.28→1.82,1
DEP-DIST-DIFF,2.88,1.78,2.88→1.78,1
DEP-DIST-DIFF,2.69,1.89,2.69→1.89,1
DEP-DIST-DIFF,2.76,2.00,2.76→2.00,1
DEP-DIST-DIFF,2.42,1.75,2.42→1.75,1
DEP-DIST-DIFF,2.45,1.78,2.45→1.78,1
DEP-DIST-DIFF,2.88,2.33,2.88→2.33,1
DEP-DIST-DIFF,3.93,3.00,3.93→3.00,1
DEP-DIST-DIFF,3.71,1.93,3.71→1.93,1
DEP-DIST-DIFF,3.11,2.08,3.11→2.08,1
DEP-DIST-DIFF,3.37,2.92,3.37→2.92,1
DEP-DIST-DIFF,2.88,2.00,2.88→2.00,1
DEP-DIST-DIFF,2.73,2.29,2.73→2.29,1
DEP-DIST-DIFF,3.12,2.10,3.12→2.10,1
DEP-DIST-DIFF,2.50,1.78,2.50→1.78,1
DEP-DIST-DIFF,2.38,1.56,2.38→1.56,1
DEP-DIST-DIFF,2.79,1.93,2.79→1.93,1
DEP-DIST-DIFF,3.14,2.07,3.14→2.07,1
DEP-DIST-DIFF,2.18,1.50,2.18→1.50,1
DEP-DIST-DIFF,4.12,3.09,4.12→3.09,1
DEP-DIST-DIFF,2.69,1.70,2.69→1.70,1
DEP-DIST-DIFF,4.25,2.64,4.25→2.64,1
DEP-DIST-DIFF,3.72,2.38,3.72→2.38,1
DEP-DIST-DIFF,2.83,1.67,2.83→1.67,1
DEP-DIST-DIFF,2.69,1.78,2.69→1.78,1
DEP-DIST-DIFF,2.74,2.36,2.74→2.36,1
DEP-DIST-DIFF,2.23,1.78,2.23→1.78,1
DEP-DIST-DIFF,2.55,2.33,2.55→2.33,1
DEP-DIST-DIFF,3.20,2.69,3.20→2.69,1
DEP-DIST-DIFF,3.31,2.40,3.31→2.40,1
DEP-DIST-DIFF,2.00,1.75,2.00→1.75,1
DEP-DIST-DIFF,2.46,3.30,2.46→3.30,1
DEP-DIST-DIFF,2.79,2.09,2.79→2.09,1
DEP-DIST-DIFF,2.85,2.27,2.85→2.27,1
DEP-DIST-DIFF,3.08,1.80,3.08→1.80,1
DEP-DIST-DIFF,3.05,2.67,3.05→2.67,1
DEP-DIST-DIFF,3.00,2.31,3.00→2.31,1
DEP-DIST-DIFF,3.86,2.67,3.86→2.67,1
DEP-DIST-DIFF,2.89,1.62,2.89→1.62,1
DEP-DIST-DIFF,3.67,1.77,3.67→1.77,1
DEP-DIST-DIFF,2.50,2.40,2.50→2.40,1
DEP-DIST-DIFF,2.76,2.21,2.76→2.21,1
DEP-DIST-DIFF,3.85,2.33,3.85→2.33,1
DEP-DIST-DIFF,2.45,1.89,2.45→1.89,1
DEP-DIST-DIFF,2.14,1.89,2.14→1.89,1
DEP-DIST-DIFF,2.29,2.33,2.29→2.33,1
DEP-DIST-DIFF,2.38,2.44,2.38→2.44,1
DEP-DIST-DIFF,3.25,2.50,3.25→2.50,1
DEP-DIST-DIFF,2.79,2.42,2.79→2.42,1
DEP-DIST-DIFF,2.69,1.82,2.69→1.82,1
DEP-DIST-DIFF,3.32,3.29,3.32→3.29,1
DEP-DIST-DIFF,3.47,3.00,3.47→3.00,1
DEP-DIST-DIFF,2.80,1.92,2.80→1.92,1
DEP-DIST-DIFF,2.76,2.36,2.76→2.36,1
DEP-DIST-DIFF,3.20,2.67,3.20→2.67,1
DEP-DIST-DIFF,3.33,2.31,3.33→2.31,1
DEP-DIST-DIFF,2.47,2.08,2.47→2.08,1
DEP-DIST-DIFF,2.65,1.85,2.65→1.85,1
DEP-DIST-DIFF,3.79,2.58,3.79→2.58,1
DEP-DIST-DIFF,3.47,3.12,3.47→3.12,1
DEP-DIST-DIFF,2.82,1.50,2.82→1.50,1
DEP-DIST-DIFF,3.53,1.92,3.53→1.92,1
DEP-DIST-DIFF,2.73,1.67,2.73→1.67,1
DEP-DIST-DIFF,3.15,2.30,3.15→2.30,1
DEP-DIST-DIFF,2.94,1.75,2.94→1.75,1
DEP-DIST-DIFF,2.65,1.92,2.65→1.92,1
DEP-DIST-DIFF,2.38,1.71,2.38→1.71,1
DEP-DIST-DIFF,3.00,2.38,3.00→2.38,1
DEP-DIST-DIFF,2.79,1.80,2.79→1.80,1
DEP-DIST-DIFF,2.33,1.44,2.33→1.44,1
DEP-DIST-DIFF,3.11,1.64,3.11→1.64,1
DEP-DIST-DIFF,2.25,2.54,2.25→2.54,1
DEP-DIST-DIFF,3.14,2.87,3.14→2.87,1
DEP-DIST-DIFF,2.62,1.88,2.62→1.88,1
DEP-DIST-DIFF,2.23,1.70,2.23→1.70,1
DEP-DIST-DIFF,2.80,2.42,2.80→2.42,1
DEP-DIST-DIFF,2.75,1.85,2.75→1.85,1
DEP-DIST-DIFF,2.93,2.80,2.93→2.80,1
DEP-DIST-DIFF,2.75,1.57,2.75→1.57,1
DEP-DIST-DIFF,1.88,2.36,1.88→2.36,1
DEP-DIST-DIFF,3.20,2.12,3.20→2.12,1
DEP-DIST-DIFF,1.90,1.62,1.90→1.62,1
DEP-DIST-DIFF,2.10,1.88,2.10→1.88,1
DEP-DIST-DIFF,1.75,1.78,1.75→1.78,1
DEP-DIST-DIFF,2.69,2.11,2.69→2.11,1
DEP-DIST-DIFF,3.38,2.11,3.38→2.11,1
DEP-DIST-DIFF,2.31,2.20,2.31→2.20,1
DEP-DIST-DIFF,2.77,2.22,2.77→2.22,1
DEP-DIST-DIFF,2.56,2.18,2.56→2.18,1
DEP-DIST-DIFF,3.67,1.89,3.67→1.89,1
DEP-DIST-DIFF,2.81,2.10,2.81→2.10,1
DEP-DIST-DIFF,4.12,4.36,4.12→4.36,1
DEP-DIST-DIFF,2.95,2.00,2.95→2.00,1
DEP-DIST-DIFF,3.21,2.36,3.21→2.36,1
DEP-DIST-DIFF,2.36,1.90,2.36→1.90,1
DEP-DIST-DIFF,2.76,2.09,2.76→2.09,1
DEP-DIST-DIFF,2.87,2.55,2.87→2.55,1
DEP-DIST-DIFF,3.44,2.30,3.44→2.30,1
DEP-DIST-DIFF,2.86,2.11,2.86→2.11,1
DEP-DIST-DIFF,2.56,2.40,2.56→2.40,1
DEP-DIST-DIFF,2.80,2.08,2.80→2.08,1
DEP-DIST-DIFF,1.82,1.62,1.82→1.62,1
DEP-DIST-DIFF,2.46,1.60,2.46→1.60,1
DEP-DIST-DIFF,2.79,2.00,2.79→2.00,1
DEP-DIST-DIFF,3.08,1.62,3.08→1.62,1
DEP-DIST-DIFF,3.07,1.91,3.07→1.91,1
DEP-DIST-DIFF,4.05,1.75,4.05→1.75,1
DEP-DIST-DIFF,2.17,1.70,2.17→1.70,1
DEP-DIST-DIFF,2.17,1.60,2.17→1.60,1
DEP-DIST-DIFF,2.89,2.09,2.89→2.09,1
DEP-DIST-DIFF,2.62,1.38,2.62→1.38,1
DEP-DIST-DIFF,3.61,2.92,3.61→2.92,1
DEP-DIST-DIFF,4.19,1.91,4.19→1.91,1
DEP-DIST-DIFF,3.06,2.08,3.06→2.08,1
DEP-DIST-DIFF,2.20,2.08,2.20→2.08,1
DEP-DIST-DIFF,3.33,1.73,3.33→1.73,1
DEP-DIST-DIFF,4.12,2.69,4.12→2.69,1
DEP-DIST-DIFF,2.53,1.92,2.53→1.92,1
DEP-DIST-DIFF,2.54,2.00,2.54→2.00,1
DEP-DIST-DIFF,3.08,2.50,3.08→2.50,1
DEP-DIST-DIFF,3.33,2.50,3.33→2.50,1
DEP-DIST-DIFF,2.57,1.77,2.57→1.77,1
DEP-DIST-DIFF,2.73,2.17,2.73→2.17,1
DEP-DIST-DIFF,1.89,1.50,1.89→1.50,1
DEP-DIST-DIFF,3.00,2.30,3.00→2.30,1
DEP-DIST-DIFF,3.74,2.75,3.74→2.75,1
DEP-DIST-DIFF,3.67,2.75,3.67→2.75,1
DEP-DIST-DIFF,3.24,2.92,3.24→2.92,1
DEP-DIST-DIFF,2.64,2.12,2.64→2.12,1
DEP-DIST-DIFF,3.09,2.33,3.09→2.33,1
DEP-DIST-DIFF,3.19,1.70,3.19→1.70,1
DEP-DIST-DIFF,3.07,1.55,3.07→1.55,1
DEP-DIST-DIFF,3.24,2.71,3.24→2.71,1
DEP-DIST-DIFF,4.35,2.58,4.35→2.58,1
DEP-DIST-DIFF,3.33,2.25,3.33→2.25,1
DEP-DIST-DIFF,3.35,2.36,3.35→2.36,1
DEP-DIST-DIFF,3.40,2.14,3.40→2.14,1
DEP-DIST-DIFF,3.18,3.18,3.18→3.18,1
DEP-DIST-DIFF,3.17,1.69,3.17→1.69,1
DEP-DIST-DIFF,2.30,1.43,2.30→1.43,1
DEP-DIST-DIFF,3.19,2.46,3.19→2.46,1
DEP-DIST-DIFF,2.89,2.25,2.89→2.25,1
DEP-DIST-DIFF,2.47,1.80,2.47→1.80,1
DEP-DIST-DIFF,3.20,2.58,3.20→2.58,1
DEP-DIST-DIFF,3.85,2.85,3.85→2.85,1
DEP-DIST-DIFF,4.15,3.00,4.15→3.00,1
DEP-DIST-DIFF,3.41,2.55,3.41→2.55,1
DEP-DIST-DIFF,2.80,2.30,2.80→2.30,1
DEP-DIST-DIFF,3.14,2.11,3.14→2.11,1
DEP-DIST-DIFF,3.09,2.25,3.09→2.25,1
DEP-DIST-DIFF,2.81,2.06,2.81→2.06,1
DEP-DIST-DIFF,2.80,2.50,2.80→2.50,1
DEP-DIST-DIFF,2.75,1.60,2.75→1.60,1
DEP-DIST-DIFF,2.94,1.70,2.94→1.70,1
DEP-DIST-DIFF,2.73,2.18,2.73→2.18,1
DEP-DIST-DIFF,2.63,3.08,2.63→3.08,1
DEP-DIST-DIFF,3.00,2.62,3.00→2.62,1
DEP-DIST-DIFF,3.15,2.20,3.15→2.20,1
DEP-DIST-DIFF,3.13,2.27,3.13→2.27,1
DEP-DIST-DIFF,1.89,1.14,1.89→1.14,1
DEP-DIST-DIFF,2.25,2.23,2.25→2.23,1
DEP-DIST-DIFF,2.81,2.57,2.81→2.57,1
DEP-DIST-DIFF,3.81,2.70,3.81→2.70,1
DEP-DIST-DIFF,2.36,1.67,2.36→1.67,1
DEP-DIST-DIFF,4.32,3.12,4.32→3.12,1
DEP-DIST-DIFF,2.60,2.92,2.60→2.92,1
DEP-DIST-DIFF,3.08,2.63,3.08→2.63,1
DEP-DIST-DIFF,3.07,2.18,3.07→2.18,1
DEP-DIST-DIFF,2.89,2.18,2.89→2.18,1
DEP-DIST-DIFF,3.23,2.62,3.23→2.62,1
DEP-DIST-DIFF,2.58,2.11,2.58→2.11,1
DEP-DIST-DIFF,3.27,2.00,3.27→2.00,1
DEP-DIST-DIFF,4.00,2.00,4.00→2.00,1
DEP-DIST-DIFF,2.38,2.09,2.38→2.09,1
DEP-DIST-DIFF,3.33,2.11,3.33→2.11,1
DEP-DIST-DIFF,3.36,2.92,3.36→2.92,1
DEP-DIST-DIFF,2.85,2.56,2.85→2.56,1
DEP-DIST-DIFF,3.12,2.33,3.12→2.33,1
DEP-DIST-DIFF,3.19,2.23,3.19→2.23,1
DEP-DIST-DIFF,4.36,2.50,4.36→2.50,1
DEP-DIST-DIFF,3.86,3.20,3.86→3.20,1
DEP-DIST-DIFF,3.35,1.55,3.35→1.55,1
DEP-DIST-DIFF,3.20,2.75,3.20→2.75,1
DEP-DIST-DIFF,4.00,3.50,4.00→3.50,1
DEP-DIST-DIFF,2.67,2.18,2.67→2.18,1
DEP-DIST-DIFF,3.38,2.46,3.38→2.46,1
DEP-DIST-DIFF,3.25,2.40,3.25→2.40,1
DEP-DIST-DIFF,2.73,1.75,2.73→1.75,1
DEP-DIST-DIFF,3.47,1.80,3.47→1.80,1
DEP-DIST-DIFF,2.21,1.73,2.21→1.73,1
DEP-DIST-DIFF,2.69,1.62,2.69→1.62,1
DEP-DIST-DIFF,2.87,1.45,2.87→1.45,1
DEP-DIST-DIFF,3.33,1.33,3.33→1.33,1
DEP-DIST-DIFF,2.73,1.88,2.73→1.88,1
DEP-DIST-DIFF,2.67,1.78,2.67→1.78,1
DEP-DIST-DIFF,2.17,1.79,2.17→1.79,1
DEP-DIST-DIFF,2.46,1.80,2.46→1.80,1
DEP-DIST-DIFF,2.54,1.57,2.54→1.57,1
DEP-DIST-DIFF,2.90,2.22,2.90→2.22,1
DEP-DIST-DIFF,3.00,1.73,3.00→1.73,1
DEP-DIST-DIFF,2.21,2.10,2.21→2.10,1
DEP-DIST-DIFF,2.47,2.50,2.47→2.50,1
DEP-DIST-DIFF,3.36,2.89,3.36→2.89,1
DEP-DIST-DIFF,2.79,1.60,2.79→1.60,1
DEP-DIST-DIFF,3.19,1.75,3.19→1.75,1
DEP-DIST-DIFF,3.11,2.67,3.11→2.67,1
DEP-DIST-DIFF,2.57,2.27,2.57→2.27,1
DEP-DIST-DIFF,3.13,2.10,3.13→2.10,1
DEP-DIST-DIFF,3.32,3.00,3.32→3.00,1
DEP-DIST-DIFF,3.21,1.62,3.21→1.62,1
DEP-DIST-DIFF,3.39,1.82,3.39→1.82,1
DEP-DIST-DIFF,2.82,2.22,2.82→2.22,1
DEP-DIST-DIFF,3.33,1.80,3.33→1.80,1
DEP-DIST-DIFF,3.18,2.56,3.18→2.56,1
DEP-DIST-DIFF,2.46,1.70,2.46→1.70,1
DEP-DIST-DIFF,2.23,1.33,2.23→1.33,1
DEP-DIST-DIFF,3.35,1.90,3.35→1.90,1
DEP-DIST-DIFF,2.92,2.33,2.92→2.33,1
DEP-DIST-DIFF,3.17,2.12,3.17→2.12,1
DEP-DIST-DIFF,2.58,2.17,2.58→2.17,1
DEP-DIST-DIFF,3.06,2.31,3.06→2.31,1
DEP-DIST-DIFF,2.75,2.09,2.75→2.09,1
DEP-DIST-DIFF,3.21,2.58,3.21→2.58,1
DEP-DIST-DIFF,3.29,1.70,3.29→1.70,1
DEP-DIST-DIFF,3.20,2.00,3.20→2.00,1
DEP-DIST-DIFF,3.06,2.17,3.06→2.17,1
DEP-DIST-DIFF,4.06,2.25,4.06→2.25,1
DEP-DIST-DIFF,4.06,3.00,4.06→3.00,1
DEP-DIST-DIFF,3.50,2.33,3.50→2.33,1
DEP-DIST-DIFF,2.41,1.80,2.41→1.80,1
DEP-DIST-DIFF,3.18,2.44,3.18→2.44,1
DEP-DIST-DIFF,3.36,2.56,3.36→2.56,1
DEP-DIST-DIFF,2.10,1.71,2.10→1.71,1
DEP-DIST-DIFF,2.82,1.92,2.82→1.92,1
DEP-DIST-DIFF,2.50,1.73,2.50→1.73,1
DEP-DIST-DIFF,2.38,1.92,2.38→1.92,1
DEP-DIST-DIFF,3.24,1.90,3.24→1.90,1
DEP-DIST-DIFF,3.59,2.31,3.59→2.31,1
DEP-DIST-DIFF,3.65,2.67,3.65→2.67,1
DEP-DIST-DIFF,3.81,2.15,3.81→2.15,1
DEP-DIST-DIFF,3.40,2.09,3.40→2.09,1
DEP-DIST-DIFF,3.18,1.75,3.18→1.75,1
DEP-DIST-DIFF,2.58,1.90,2.58→1.90,1
DEP-DIST-DIFF,3.40,2.00,3.40→2.00,1
DEP-DIST-DIFF,3.72,2.33,3.72→2.33,1
DEP-DIST-DIFF,3.29,2.08,3.29→2.08,1
DEP-DIST-DIFF,2.80,2.58,2.80→2.58,1
DEP-DIST-DIFF,3.45,3.62,3.45→3.62,1
DEP-DIST-DIFF,3.60,2.64,3.60→2.64,1
DEP-DIST-DIFF,2.57,2.73,2.57→2.73,1
DEP-DIST-DIFF,2.81,1.73,2.81→1.73,1
DEP-DIST-DIFF,3.67,2.50,3.67→2.50,1
DEP-DIST-DIFF,2.08,1.44,2.08→1.44,1
DEP-DIST-DIFF,2.76,1.75,2.76→1.75,1
DEP-DIST-DIFF,2.47,2.40,2.47→2.40,1
DEP-DIST-DIFF,2.94,2.00,2.94→2.00,1
DEP-DIST-DIFF,2.10,2.10,2.10→2.10,1
DEP-DIST-DIFF,2.80,2.80,2.80→2.80,1
DEP-DIST-DIFF,3.07,1.67,3.07→1.67,1
DEP-DIST-DIFF,3.50,2.64,3.50→2.64,1
DEP-DIST-DIFF,2.33,1.86,2.33→1.86,1
DEP-DIST-DIFF,3.48,2.08,3.48→2.08,1
DEP-DIST-DIFF,2.89,1.67,2.89→1.67,1
DEP-DIST-DIFF,3.20,2.42,3.20→2.42,1
DEP-DIST-DIFF,3.05,2.57,3.05→2.57,1
DEP-DIST-DIFF,3.67,2.25,3.67→2.25,1
DEP-DIST-DIFF,3.22,2.08,3.22→2.08,1
DEP-DIST-DIFF,2.62,2.18,2.62→2.18,1
DEP-DIST-DIFF,3.07,2.40,3.07→2.40,1
DEP-DIST-DIFF,2.75,2.11,2.75→2.11,1
DEP-DIST-DIFF,3.89,2.57,3.89→2.57,1
DEP-DIST-DIFF,2.30,1.75,2.30→1.75,1
DEP-DIST-DIFF,4.00,1.82,4.00→1.82,1
DEP-DIST-DIFF,2.93,2.55,2.93→2.55,1
DEP-DIST-DIFF,2.69,2.40,2.69→2.40,1
DEP-DIST-DIFF,2.87,2.40,2.87→2.40,1
DEP-DIST-DIFF,2.13,1.64,2.13→1.64,1
DEP-DIST-DIFF,2.71,2.30,2.71→2.30,1
DEP-DIST-DIFF,2.71,2.18,2.71→2.18,1
DEP-DIST-DIFF,3.56,2.33,3.56→2.33,1
DEP-DIST-DIFF,3.62,2.00,3.62→2.00,1
DEP-DIST-DIFF,3.00,2.56,3.00→2.56,1
DEP-DIST-DIFF,3.06,2.40,3.06→2.40,1
DEP-DIST-DIFF,3.00,2.44,3.00→2.44,1
DEP-DIST-DIFF,2.73,2.50,2.73→2.50,1
DEP-DIST-DIFF,3.71,3.53,3.71→3.53,1
DEP-DIST-DIFF,4.05,2.46,4.05→2.46,1
DEP-DIST-DIFF,2.46,1.90,2.46→1.90,1
DEP-DIST-DIFF,3.18,1.90,3.18→1.90,1
DEP-DIST-DIFF,2.93,2.09,2.93→2.09,1
DEP-DIST-DIFF,2.08,1.73,2.08→1.73,1
DEP-DIST-DIFF,2.59,1.78,2.59→1.78,1
DEP-DIST-DIFF,2.84,3.80,2.84→3.80,1
DEP-DIST-DIFF,3.18,2.27,3.18→2.27,1
DEP-DIST-DIFF,3.19,2.87,3.19→2.87,1
DEP-DIST-DIFF,2.31,2.86,2.31→2.86,1
DEP-DIST-DIFF,3.00,2.08,3.00→2.08,1
DEP-DIST-DIFF,2.55,1.88,2.55→1.88,1
DEP-DIST-DIFF,2.57,1.88,2.57→1.88,1
DEP-DIST-DIFF,3.00,2.40,3.00→2.40,1
DEP-DIST-DIFF,2.42,1.78,2.42→1.78,1
DEP-DIST-DIFF,2.69,2.69,2.69→2.69,1
DEP-DIST-DIFF,3.11,1.75,3.11→1.75,1
DEP-DIST-DIFF,3.12,1.91,3.12→1.91,1
DEP-DIST-DIFF,3.95,2.83,3.95→2.83,1
DEP-DIST-DIFF,2.80,1.82,2.80→1.82,1
DEP-DIST-DIFF,3.05,1.58,3.05→1.58,1
DEP-DIST-DIFF,2.40,2.25,2.40→2.25,1
DEP-DIST-DIFF,3.80,2.62,3.80→2.62,1
DEP-DIST-DIFF,2.58,2.23,2.58→2.23,1
DEP-DIST-DIFF,2.59,2.86,2.59→2.86,1
DEP-DIST-DIFF,2.40,2.18,2.40→2.18,1
DEP-DIST-DIFF,2.80,2.20,2.80→2.20,1
DEP-DIST-DIFF,2.71,1.94,2.71→1.94,1
DEP-DIST-DIFF,2.47,2.00,2.47→2.00,1
DEP-DIST-DIFF,2.69,2.38,2.69→2.38,1
DEP-DIST-DIFF,3.32,2.15,3.32→2.15,1
DEP-DIST-DIFF,3.10,2.62,3.10→2.62,1
DEP-DIST-DIFF,3.48,2.46,3.48→2.46,1
DEP-DIST-DIFF,3.50,1.82,3.50→1.82,1
DEP-DIST-DIFF,2.69,2.70,2.69→2.70,1
DEP-DIST-DIFF,3.00,1.70,3.00→1.70,1
DEP-DIST-DIFF,3.06,2.33,3.06→2.33,1
DEP-DIST-DIFF,3.06,1.67,3.06→1.67,1
DEP-DIST-DIFF,2.93,1.44,2.93→1.44,1
DEP-DIST-DIFF,3.57,2.00,3.57→2.00,1
DEP-DIST-DIFF,3.06,1.88,3.06→1.88,1
DEP-DIST-DIFF,2.33,2.25,2.33→2.25,1
DEP-DIST-DIFF,3.44,2.67,3.44→2.67,1
DEP-DIST-DIFF,3.14,2.40,3.14→2.40,1
DEP-DIST-DIFF,3.17,2.54,3.17→2.54,1
DEP-DIST-DIFF,3.00,1.88,3.00→1.88,1
DEP-DIST-DIFF,3.15,1.75,3.15→1.75,1
DEP-DIST-DIFF,2.83,1.75,2.83→1.75,1
DEP-DIST-DIFF,2.90,1.79,2.90→1.79,1
DEP-DIST-DIFF,3.19,2.00,3.19→2.00,1
DEP-DIST-DIFF,3.65,2.00,3.65→2.00,1
