feature_id,rank,transformation,count,pattern_type
traced,0,traced→trace,1,changes
verbal,0,verbal→verbless,159,changes
vocative,0,vocative→appos,1,changes
vocative,0,vocative→nsubj,1,changes
will,0,will→Will,1,changes
xcomp,0,xcomp→obj,17,changes
xcomp,0,xcomp→case,9,changes
xcomp,0,xcomp→punct,9,changes
xcomp,0,xcomp→compound,6,changes
xcomp,0,xcomp→amod,6,changes
xcomp,0,xcomp→obl,5,changes
xcomp,0,xcomp→acl,3,changes
xcomp,0,xcomp→advmod,3,changes
xcomp,0,xcomp→nummod,2,changes
xcomp,0,xcomp→compound:prt,2,changes
xcomp,0,xcomp→parataxis,1,changes
xcomp,0,xcomp→obl:unmarked,1,changes
xcomp,0,xcomp→det,1,changes
xcomp,0,xcomp→root,1,changes
xcomp,0,xcomp→advcl,1,changes
xcomp,0,xcomp→nmod:poss,1,changes
yet,0,yet→Yet,1,changes
youths,0,youths→youth,1,changes
ADJ-DEL,0,ADJ-DEL→ABSENT,59,deletions
ADJP-REM,0,ADJP-REM→ABSENT,25,deletions
ADP-DEL,0,ADP-DEL→ABSENT,49,deletions
ADV-DEL,0,ADV-DEL→ABSENT,7,deletions
ADVP-REM,0,ADVP-REM→ABSENT,6,deletions
ART-DEL,0,ART-DEL→ABSENT,622,deletions
AUX-DEL,0,AUX-DEL→ABSENT,836,deletions
CCONJ-DEL,0,CCONJ-DEL→ABSENT,57,deletions
NOUN-DEL,0,NOUN-DEL→ABSENT,149,deletions
NP-REM,0,NP-REM→ABSENT,4,deletions
PP-REM,0,PP-REM→ABSENT,13,deletions
PRON-PERS-DEL,0,PRON-PERS-DEL→ABSENT,61,deletions
QP-REM,0,QP-REM→ABSENT,16,deletions
SBAR-REM,0,SBAR-REM→ABSENT,58,deletions
SCONJ-DEL,0,SCONJ-DEL→ABSENT,36,deletions
VERB-DEL,0,VERB-DEL→ABSENT,232,deletions
VP-REM,0,VP-REM→ABSENT,156,deletions
C-ADD,1,ABSENT→NOUN-ADD,153,most_common
C-ADD,2,ABSENT→VERB-ADD,33,most_common
C-ADD,3,ABSENT→ADJ-ADD,7,most_common
C-ADD,4,ABSENT→ADV-ADD,7,most_common
C-DEL,1,VERB-DEL→ABSENT,232,most_common
C-DEL,2,NOUN-DEL→ABSENT,149,most_common
C-DEL,3,ADJ-DEL→ABSENT,59,most_common
C-DEL,4,ADV-DEL→ABSENT,7,most_common
CLAUSE-TYPE-CHG,1,Part→Fin,498,most_common
CLAUSE-TYPE-CHG,2,Fin→Part,335,most_common
CLAUSE-TYPE-CHG,3,Fin→Inf,269,most_common
CLAUSE-TYPE-CHG,4,Inf→Fin,174,most_common
CLAUSE-TYPE-CHG,5,verbal→verbless,159,most_common
CLAUSE-TYPE-CHG,6,Fin→Ger,49,most_common
CLAUSE-TYPE-CHG,7,Ger→Fin,16,most_common
CONST-ADD,1,ABSENT→ADVP-ADD,33,most_common
CONST-ADD,2,ABSENT→SBAR-ADD,23,most_common
CONST-ADD,3,ABSENT→ADJP-ADD,13,most_common
CONST-ADD,4,ABSENT→PP-ADD,11,most_common
CONST-ADD,5,ABSENT→VP-ADD,11,most_common
CONST-MOV,1,CONST-FRONT→CONST-FRONT,5307,most_common
CONST-MOV,2,CONST-POST→CONST-POST,398,most_common
CONST-REM,1,VP-REM→ABSENT,156,most_common
CONST-REM,2,SBAR-REM→ABSENT,58,most_common
CONST-REM,3,ADJP-REM→ABSENT,25,most_common
CONST-REM,4,QP-REM→ABSENT,16,most_common
CONST-REM,5,PP-REM→ABSENT,13,most_common
CONST-REM,6,ADVP-REM→ABSENT,6,most_common
CONST-REM,7,NP-REM→ABSENT,4,most_common
DEP-REL-CHG,1,nsubj→root,186,most_common
DEP-REL-CHG,2,det→compound,177,most_common
DEP-REL-CHG,3,aux→root,132,most_common
DEP-REL-CHG,4,nsubj:pass→root,127,most_common
DEP-REL-CHG,5,det→nsubj,119,most_common
DEP-REL-CHG,6,root→case,118,most_common
DEP-REL-CHG,7,case→obl,111,most_common
DEP-REL-CHG,8,case→nmod,91,most_common
DEP-REL-CHG,9,root→obj,83,most_common
DEP-REL-CHG,10,case→compound,81,most_common
FEAT-CHG,1,Tense=Past→Tense=Pres,27,most_common
FEAT-CHG,2,Mood=None→Mood=Ind,9,most_common
FEAT-CHG,3,Tense=None→Tense=Pres,9,most_common
FEAT-CHG,4,Number=None→Number=Sing,8,most_common
FEAT-CHG,5,Person=None→Person=3,8,most_common
FEAT-CHG,6,Number=Plur→Number=Sing,8,most_common
FEAT-CHG,7,Number=Sing→Number=Plur,6,most_common
FEAT-CHG,8,Number=Sing→Number=None,4,most_common
FEAT-CHG,9,Person=3→Person=None,3,most_common
FEAT-CHG,10,Mood=Ind→Mood=None,3,most_common
FORM-CHG,1,'→‘,54,most_common
FORM-CHG,2,'s→’s,36,most_common
FORM-CHG,3,'→’,17,most_common
FORM-CHG,4,n't→n’t,4,most_common
FORM-CHG,5,said→says,3,most_common
FORM-CHG,6,thrashed→thrash,2,most_common
FORM-CHG,7,got→gets,2,most_common
FORM-CHG,8,December→Dec.,2,most_common
FORM-CHG,9,linked→link,1,most_common
FORM-CHG,10,been→was,1,most_common
FW-ADD,1,ABSENT→ADP-ADD,28,most_common
FW-ADD,2,ABSENT→AUX-ADD,13,most_common
FW-ADD,3,ABSENT→PRON-PERS-ADD,5,most_common
FW-ADD,4,ABSENT→ART-ADD,2,most_common
FW-ADD,5,ABSENT→SCONJ-ADD,1,most_common
FW-DEL,1,AUX-DEL→ABSENT,836,most_common
FW-DEL,2,ART-DEL→ABSENT,622,most_common
FW-DEL,3,PRON-PERS-DEL→ABSENT,61,most_common
FW-DEL,4,CCONJ-DEL→ABSENT,57,most_common
FW-DEL,5,ADP-DEL→ABSENT,49,most_common
FW-DEL,6,SCONJ-DEL→ABSENT,36,most_common
HEAD-CHG,1,3→2,41,most_common
HEAD-CHG,2,4→3,34,most_common
HEAD-CHG,3,5→4,18,most_common
HEAD-CHG,4,6→5,12,most_common
HEAD-CHG,5,8→7,11,most_common
HEAD-CHG,6,7→6,10,most_common
HEAD-CHG,7,6→8,6,most_common
HEAD-CHG,8,6→7,6,most_common
HEAD-CHG,9,5→6,5,most_common
HEAD-CHG,10,3→4,5,most_common
LEMMA-CHG,1,Adivasis→adivasis,2,most_common
LEMMA-CHG,2,bookworm→Bookworms,2,most_common
LEMMA-CHG,3,eared→eare,1,most_common
LEMMA-CHG,4,alliance→Alliance,1,most_common
LEMMA-CHG,5,diwa→Diwas,1,most_common
LEMMA-CHG,6,SCTIMST→sctimst,1,most_common
LEMMA-CHG,7,Operation→operation,1,most_common
LEMMA-CHG,8,sowing→sow,1,most_common
LEMMA-CHG,9,copd→COPD,1,most_common
LEMMA-CHG,10,junction→Junction,1,most_common
LENGTH-CHG,1,4→3,60,most_common
LENGTH-CHG,2,5→4,46,most_common
LENGTH-CHG,3,10→8,42,most_common
LENGTH-CHG,4,10→7,41,most_common
LENGTH-CHG,5,3→2,37,most_common
LENGTH-CHG,6,8→6,35,most_common
LENGTH-CHG,7,12→8,33,most_common
LENGTH-CHG,8,8→7,33,most_common
LENGTH-CHG,9,11→7,32,most_common
LENGTH-CHG,10,6→5,32,most_common
POS-CHG,1,VERB→NOUN,34,most_common
POS-CHG,2,NOUN→VERB,30,most_common
POS-CHG,3,NOUN→ADJ,8,most_common
POS-CHG,4,ADJ→VERB,6,most_common
POS-CHG,5,ADJ→NOUN,5,most_common
TED,1,10→10,771,most_common
TED,2,1→1,78,most_common
TED,3,9→9,54,most_common
TED,4,6→6,42,most_common
TED,5,8→8,33,most_common
TED,6,5→5,25,most_common
TED,7,7→7,22,most_common
TED,8,4→4,16,most_common
TED,9,2→2,10,most_common
TED,10,3→3,7,most_common
TOKEN-REORDER,1,POST→POST,4,most_common
TOKEN-REORDER,2,FRONT→FRONT,2,most_common
VERB-FORM-CHG,1,Part→Fin,4,most_common
VERB-FORM-CHG,2,Ger→Part,4,most_common
VERB-FORM-CHG,3,Fin→Inf,1,most_common
VERB-FORM-CHG,4,Inf→Part,1,most_common
VERB-FORM-CHG,5,Inf→Fin,1,most_common
1,0,1→1,78,null_changes
10,0,10→10,771,null_changes
2,0,2→2,10,null_changes
3,0,3→3,7,null_changes
4,0,4→4,16,null_changes
5,0,5→5,25,null_changes
6,0,6→6,42,null_changes
7,0,7→7,22,null_changes
8,0,8→8,33,null_changes
9,0,9→9,54,null_changes
CONST-FRONT,0,CONST-FRONT→CONST-FRONT,5307,null_changes
CONST-POST,0,CONST-POST→CONST-POST,398,null_changes
FRONT,0,FRONT→FRONT,2,null_changes
POST,0,POST→POST,4,null_changes
